pl_name,hostname,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim
Kepler-247 c,Kepler-247,1,3,0,9.43945200,0.00000700,-0.00000700,0,4.090,1.140,-1.140,0,15.70000,,,0,0.77,0.21,-0.21,0,0.84,0.04,-0.04,0
Kepler-247 d,Kepler-247,1,3,0,20.47791200,0.00002600,-0.00002600,0,3.940,1.100,-1.100,0,14.70000,,,0,0.77,0.21,-0.21,0,0.84,0.04,-0.04,0
Kepler-248 b,Kepler-248,1,2,0,6.30820500,0.00001000,-0.00001000,0,3.020,0.360,-0.360,0,9.38000,,,0,0.83,0.10,-0.10,0,0.90,0.02,-0.02,0
Kepler-248 c,Kepler-248,1,2,0,16.23949400,0.00002400,-0.00002400,0,4.070,0.490,-0.490,0,15.60000,,,0,0.83,0.10,-0.10,0,0.90,0.02,-0.02,0
Kepler-249 b,Kepler-249,1,3,0,3.30653900,0.00001000,-0.00001000,0,1.090,0.050,-0.050,0,1.32000,,,0,0.48,0.02,-0.02,0,0.51,0.02,-0.02,0
Kepler-249 c,Kepler-249,1,3,0,7.11370200,0.00001800,-0.00001800,0,1.510,0.090,-0.090,0,2.89000,,,0,0.48,0.02,-0.02,0,0.51,0.02,-0.02,0
Kepler-249 d,Kepler-249,1,3,0,15.36845900,0.00007000,-0.00007000,0,1.570,0.140,-0.140,0,3.09000,,,0,0.48,0.02,-0.02,0,0.51,0.02,-0.02,0
Kepler-25 b,Kepler-25,2,3,0,6.23829700,0.00001700,-0.00001700,0,2.748,0.038,-0.035,0,8.70000,2.50000,-2.30000,0,1.32,0.02,-0.02,0,1.17,0.03,-0.03,0
Kepler-25 c,Kepler-25,2,3,0,12.72070000,0.00011000,-0.00010000,0,5.217,0.070,-0.065,0,15.20000,1.30000,-1.60000,0,1.32,0.02,-0.02,0,1.17,0.03,-0.03,0
Kepler-25 d,Kepler-25,2,3,0,122.40000000,0.80000000,-0.71000000,0,10.000,,,0,71.90000,9.80000,-9.80000,0,1.32,0.02,-0.02,0,1.17,0.03,-0.03,0
Kepler-250 b,Kepler-250,1,3,0,4.14814100,0.00004600,-0.00004600,0,1.130,0.680,-0.680,0,1.51000,,,0,0.81,0.46,-0.46,0,0.83,0.03,-0.04,0
Kepler-250 c,Kepler-250,1,3,0,7.15680400,0.00002200,-0.00002200,0,2.280,1.310,-1.310,0,5.82000,,,0,0.81,0.46,-0.46,0,0.83,0.03,-0.04,0
Kepler-250 d,Kepler-250,1,3,0,17.64831200,0.00008100,-0.00008100,0,2.180,1.250,-1.250,0,5.39000,,,0,0.81,0.46,-0.46,0,0.83,0.03,-0.04,0
Kepler-251 b,Kepler-251,1,4,0,4.79093600,0.00003700,-0.00003700,0,1.330,0.240,-0.240,0,2.33000,,,0,0.89,0.15,-0.15,0,0.95,0.04,-0.04,0
Kepler-251 c,Kepler-251,1,4,0,16.51404300,0.00005400,-0.00005400,0,2.770,0.490,-0.490,0,8.10000,,,0,0.89,0.15,-0.15,0,0.95,0.04,-0.04,0
Kepler-251 d,Kepler-251,1,4,0,30.13300100,0.00016100,-0.00016100,0,2.770,0.490,-0.490,0,8.10000,,,0,0.89,0.15,-0.15,0,0.95,0.04,-0.04,0
Kepler-251 e,Kepler-251,1,4,0,99.64016100,0.00107400,-0.00107400,0,2.770,0.490,-0.490,0,8.10000,,,0,0.89,0.15,-0.15,0,0.95,0.04,-0.04,0
Kepler-252 b,Kepler-252,1,2,0,6.66839100,0.00003100,-0.00003100,0,1.230,0.120,-0.120,0,2.04000,,,0,0.55,0.03,-0.03,0,0.61,0.01,-0.01,0
Kepler-252 c,Kepler-252,1,2,0,10.84846300,0.00001500,-0.00001500,0,2.150,0.130,-0.130,0,5.27000,,,0,0.55,0.03,-0.03,0,0.61,0.01,-0.01,0
Kepler-253 b,Kepler-253,1,3,0,3.78398600,0.00001700,-0.00001700,0,1.630,0.670,-0.670,0,3.29000,,,0,0.79,0.32,-0.32,0,0.85,0.04,-0.04,0
Kepler-253 c,Kepler-253,1,3,0,10.28195100,0.00003200,-0.00003200,0,2.650,1.110,-1.110,0,7.51000,,,0,0.79,0.32,-0.32,0,0.85,0.04,-0.04,0
Kepler-253 d,Kepler-253,1,3,0,18.11986900,0.00006600,-0.00006600,0,3.170,1.300,-1.300,0,10.20000,,,0,0.79,0.32,-0.32,0,0.85,0.04,-0.04,0
Kepler-254 b,Kepler-254,1,3,0,5.82666200,0.00001000,-0.00001000,0,3.870,1.850,-1.850,0,14.30000,,,0,0.91,0.43,-0.43,0,0.93,0.04,-0.05,0
Kepler-254 c,Kepler-254,1,3,0,12.41218300,0.00008200,-0.00008200,0,2.150,1.030,-1.030,0,3.20000,3.70000,-2.70000,0,0.91,0.43,-0.43,0,0.93,0.04,-0.05,0
Kepler-254 d,Kepler-254,1,3,0,18.74647700,0.00012100,-0.00012100,0,2.500,1.190,-1.190,0,6.80000,,,0,0.91,0.43,-0.43,0,0.93,0.04,-0.05,0
Kepler-255 b,Kepler-255,1,3,0,5.71460600,0.00005200,-0.00005200,0,1.550,0.620,-0.620,0,3.02000,,,0,0.93,0.37,-0.37,0,0.87,0.06,-0.03,0
Kepler-255 c,Kepler-255,1,3,0,9.94604700,0.00003500,-0.00003500,0,2.990,1.180,-1.180,0,9.22000,,,0,0.93,0.37,-0.37,0,0.87,0.06,-0.03,0
Kepler-255 d,Kepler-255,1,3,0,1.04562266,0.00000267,-0.00000267,0,1.320,0.140,-0.100,0,2.30000,,,0,0.86,0.07,-0.06,0,0.90,0.04,-0.05,0
Kepler-256 b,Kepler-256,1,4,0,1.62049300,0.00000900,-0.00000900,0,1.590,0.390,-0.390,0,3.15000,,,0,1.30,0.32,-0.32,0,0.97,0.05,-0.04,0
Kepler-256 c,Kepler-256,1,4,0,3.38802000,0.00001600,-0.00001600,0,2.150,0.530,-0.530,0,5.27000,,,0,1.30,0.32,-0.32,0,0.97,0.05,-0.04,0
Kepler-256 d,Kepler-256,1,4,0,5.83917200,0.00003100,-0.00003100,0,2.480,0.630,-0.630,0,6.71000,,,0,1.30,0.32,-0.32,0,0.97,0.05,-0.04,0
Kepler-256 e,Kepler-256,1,4,0,10.68157200,0.00006600,-0.00006600,0,2.350,0.580,-0.580,0,6.12000,,,0,1.30,0.32,-0.32,0,0.97,0.05,-0.04,0
Kepler-257 b,Kepler-257,1,3,0,2.38266700,0.00000600,-0.00000600,0,2.610,1.310,-1.310,0,7.32000,,,0,1.04,0.52,-0.52,0,0.85,0.04,-0.04,0
Kepler-257 c,Kepler-257,1,3,0,6.58148400,0.00000800,-0.00000800,0,5.410,2.720,-2.720,0,25.20000,,,0,1.04,0.52,-0.52,0,0.85,0.04,-0.04,0
Kepler-257 d,Kepler-257,1,3,0,24.66455100,0.00005100,-0.00005100,0,4.950,2.480,-2.480,0,21.70000,,,0,1.04,0.52,-0.52,0,0.85,0.04,-0.04,0
Kepler-258 b,Kepler-258,1,2,0,13.19722000,0.00001900,-0.00001900,0,4.060,2.710,-2.710,0,15.50000,,,0,0.92,0.61,-0.61,0,0.82,0.03,-0.04,0
Kepler-258 c,Kepler-258,1,2,0,33.65307900,0.00018900,-0.00018900,0,3.610,2.430,-2.430,0,12.70000,,,0,0.92,0.61,-0.61,0,0.82,0.03,-0.04,0
Kepler-259 b,Kepler-259,1,2,0,8.11531700,0.00002200,-0.00002200,0,2.800,1.370,-1.370,0,8.25000,,,0,0.90,0.43,-0.43,0,0.93,0.04,-0.05,0
Kepler-259 c,Kepler-259,1,2,0,36.92493100,0.00018100,-0.00018100,0,2.700,1.310,-1.310,0,7.75000,,,0,0.90,0.43,-0.43,0,0.93,0.04,-0.05,0
Kepler-26 b,Kepler-26,1,4,0,12.28000000,0.00030000,-0.00030000,0,2.780,0.110,-0.110,0,5.12000,0.65000,-0.61000,0,0.51,0.02,-0.02,0,0.54,0.03,-0.03,0
Kepler-26 c,Kepler-26,1,4,0,17.25590000,0.00060000,-0.00060000,0,2.720,0.120,-0.120,0,6.20000,0.65000,-0.65000,0,0.51,0.02,-0.02,0,0.54,0.03,-0.03,0
Kepler-26 d,Kepler-26,1,4,0,3.54391900,0.00001500,-0.00001500,0,1.070,0.060,-0.060,0,1.24000,,,0,0.57,0.03,-0.03,0,0.62,0.02,-0.03,0
Kepler-26 e,Kepler-26,1,4,0,46.82791500,0.00017300,-0.00017300,0,2.410,0.150,-0.150,0,6.39000,,,0,0.57,0.03,-0.03,0,0.62,0.02,-0.03,0
Kepler-260 b,Kepler-260,1,2,0,8.18739900,0.00002200,-0.00002200,0,2.010,0.550,-0.550,0,4.70000,,,0,0.86,0.23,-0.23,0,0.92,0.03,-0.03,0
Kepler-260 c,Kepler-260,1,2,0,76.05017800,0.00102600,-0.00102600,0,1.740,0.540,-0.540,0,3.68000,,,0,0.86,0.23,-0.23,0,0.92,0.03,-0.03,0
Kepler-261 b,Kepler-261,1,2,0,10.38122700,0.00001600,-0.00001600,0,2.180,0.140,-0.140,0,5.39000,,,0,0.79,0.05,-0.05,0,0.88,0.03,-0.03,0
Kepler-261 c,Kepler-261,1,2,0,24.57085800,0.00006900,-0.00006900,0,2.000,0.140,-0.140,0,4.66000,,,0,0.79,0.05,-0.05,0,0.88,0.03,-0.03,0
Kepler-262 b,Kepler-262,1,2,0,13.06085500,0.00016400,-0.00016400,0,1.360,0.590,-0.590,0,2.42000,,,0,0.88,0.36,-0.36,0,0.99,0.08,-0.08,0
Kepler-262 c,Kepler-262,1,2,0,21.85372200,0.00018700,-0.00018700,0,1.640,0.680,-0.680,0,3.33000,,,0,0.88,0.36,-0.36,0,0.99,0.08,-0.08,0
Kepler-263 b,Kepler-263,1,2,0,16.56808700,0.00006500,-0.00006500,0,2.670,1.450,-1.450,0,7.61000,,,0,0.79,0.43,-0.43,0,0.80,0.04,-0.04,0
Kepler-263 c,Kepler-263,1,2,0,47.33277300,0.00045600,-0.00045600,0,2.470,1.350,-1.350,0,6.66000,,,0,0.79,0.43,-0.43,0,0.80,0.04,-0.04,0
Kepler-264 b,Kepler-264,1,2,0,40.80623100,0.00053800,-0.00053800,0,3.330,0.740,-0.740,0,11.10000,,,0,1.55,0.31,-0.31,0,1.46,0.13,-0.12,0
Kepler-264 c,Kepler-264,1,2,0,140.10126100,0.00367800,-0.00367800,0,2.830,0.580,-0.580,0,8.40000,,,0,1.55,0.31,-0.31,0,1.46,0.13,-0.12,0
Kepler-265 b,Kepler-265,1,4,0,6.84626200,0.00006300,-0.00006300,0,1.860,0.450,-0.450,0,4.12000,,,0,1.10,0.23,-0.23,0,0.98,0.05,-0.05,0
Kepler-265 c,Kepler-265,1,4,0,17.02893700,0.00013600,-0.00013600,0,2.630,0.550,-0.550,0,7.41000,,,0,1.10,0.23,-0.23,0,0.98,0.05,-0.05,0
Kepler-265 d,Kepler-265,1,4,0,43.13061700,0.00065800,-0.00065800,0,2.490,0.540,-0.540,0,6.76000,,,0,1.10,0.23,-0.23,0,0.98,0.05,-0.05,0
Kepler-265 e,Kepler-265,1,4,0,67.83102400,0.00139600,-0.00139600,0,2.590,0.550,-0.550,0,7.22000,,,0,1.10,0.23,-0.23,0,0.98,0.05,-0.05,0
Kepler-266 b,Kepler-266,1,2,0,6.61833000,0.00004800,-0.00004800,0,2.480,1.200,-1.200,0,6.71000,,,0,1.03,0.50,-0.50,0,0.95,0.07,-0.04,0
Kepler-266 c,Kepler-266,1,2,0,107.72360100,0.00164300,-0.00164300,0,3.890,1.890,-1.890,0,14.40000,,,0,1.03,0.50,-0.50,0,0.95,0.07,-0.04,0
Kepler-267 b,Kepler-267,1,3,0,3.35372800,0.00000700,-0.00000700,0,1.980,0.090,-0.090,0,37.90000,21.30000,-17.90000,0,0.56,0.02,-0.02,0,0.54,0.02,-0.02,0
Kepler-267 c,Kepler-267,1,3,0,6.87745000,0.00001600,-0.00001600,0,2.130,0.110,-0.110,0,5.18000,,,0,0.56,0.02,-0.02,0,0.54,0.02,-0.02,0
Kepler-267 d,Kepler-267,1,3,0,28.46451500,0.00018000,-0.00018000,0,2.270,0.120,-0.120,0,5.77000,,,0,0.56,0.02,-0.02,0,0.54,0.02,-0.02,0
Kepler-268 b,Kepler-268,1,2,0,25.93413800,0.00014200,-0.00014200,0,2.550,0.470,-0.470,0,7.04000,,,0,1.27,0.23,-0.23,0,1.13,0.05,-0.04,0
Kepler-268 c,Kepler-268,1,2,0,83.44639300,0.00076100,-0.00076100,0,3.380,0.690,-0.690,0,11.40000,,,0,1.27,0.23,-0.23,0,1.13,0.05,-0.04,0
Kepler-269 b,Kepler-269,1,2,0,5.32671800,0.00003500,-0.00003500,0,2.470,1.150,-1.150,0,6.66000,,,0,0.96,0.43,-0.43,0,0.92,0.04,-0.05,0
Kepler-269 c,Kepler-269,1,2,0,8.12789900,0.00014900,-0.00014900,0,1.690,0.800,-0.800,0,3.50000,,,0,0.96,0.43,-0.43,0,0.92,0.04,-0.05,0
Kepler-27 b,Kepler-27,1,3,0,15.33480000,,,0,4.000,,,0,2895.31000,,,1,0.59,0.15,-0.15,0,0.65,0.16,-0.16,0
Kepler-27 c,Kepler-27,1,3,0,31.33090000,,,0,4.900,,,0,4385.87000,,,1,0.59,0.15,-0.15,0,0.65,0.16,-0.16,0
Kepler-27 d,Kepler-27,1,3,0,6.54628992,,,0,2.706,,,0,7.78000,,,0,0.82,0.08,-0.03,0,0.93,0.03,-0.06,0
Kepler-270 b,Kepler-270,1,2,0,11.47609400,0.00007100,-0.00007100,0,2.010,0.400,-0.400,0,4.70000,,,0,1.46,0.28,-0.28,0,1.17,0.08,-0.05,0
Kepler-270 c,Kepler-270,1,2,0,25.26288700,0.00059900,-0.00059900,0,1.770,0.370,-0.370,0,3.78000,,,0,1.46,0.28,-0.28,0,1.17,0.08,-0.05,0
Kepler-271 b,Kepler-271,1,3,0,10.43547805,0.00002700,-0.00002700,0,1.230,0.080,-0.070,0,2.04000,,,0,0.87,0.05,-0.04,0,0.90,0.04,-0.04,0
Kepler-271 c,Kepler-271,1,3,0,7.41086267,0.00003305,-0.00003305,0,0.950,0.060,-0.060,0,0.80900,,,0,0.87,0.05,-0.04,0,0.90,0.04,-0.04,0
Kepler-271 d,Kepler-271,1,3,0,5.24972541,0.00004062,-0.00004062,0,0.660,0.050,-0.050,0,0.21900,,,0,0.87,0.05,-0.04,0,0.90,0.04,-0.04,0
Kepler-272 b,Kepler-272,1,3,0,2.97135300,0.00001700,-0.00001700,0,1.430,0.770,-0.770,0,78.00000,93.80000,-66.90000,0,0.93,0.50,-0.50,0,0.86,0.06,-0.03,0
Kepler-272 c,Kepler-272,1,3,0,6.05734200,0.00003700,-0.00003700,0,1.790,0.960,-0.960,0,97.80000,55.50000,-33.90000,0,0.93,0.50,-0.50,0,0.86,0.06,-0.03,0
Kepler-272 d,Kepler-272,1,3,0,10.93730400,0.00007300,-0.00007300,0,2.250,1.220,-1.220,0,5.69000,,,0,0.93,0.50,-0.50,0,0.86,0.06,-0.03,0
Kepler-273 b,Kepler-273,1,2,0,2.93653200,0.00000900,-0.00000900,0,1.500,0.860,-0.860,0,2.86000,,,0,0.81,0.46,-0.46,0,0.94,0.04,-0.05,0
Kepler-273 c,Kepler-273,1,2,0,8.01492700,0.00005200,-0.00005200,0,1.980,1.150,-1.150,0,4.58000,,,0,0.81,0.46,-0.46,0,0.94,0.04,-0.05,0
Kepler-274 b,Kepler-274,1,2,0,11.63478800,0.00013400,-0.00013400,0,1.540,0.840,-0.840,0,2.99000,,,0,1.01,0.54,-0.54,0,1.08,0.09,-0.07,0
Kepler-274 c,Kepler-274,1,2,0,33.19786100,0.00089400,-0.00089400,0,1.840,1.000,-1.000,0,4.04000,,,0,1.01,0.54,-0.54,0,1.08,0.09,-0.07,0
Kepler-275 b,Kepler-275,1,3,0,10.30068200,0.00025400,-0.00025400,0,2.340,0.450,-0.450,0,6.08000,,,0,1.38,0.26,-0.26,0,1.16,0.08,-0.06,0
Kepler-275 c,Kepler-275,1,3,0,16.08813400,0.00016400,-0.00016400,0,3.380,0.640,-0.640,0,11.40000,,,0,1.38,0.26,-0.26,0,1.16,0.08,-0.06,0
Kepler-275 d,Kepler-275,1,3,0,35.67606200,0.00064100,-0.00064100,0,3.330,0.740,-0.740,0,11.10000,,,0,1.38,0.26,-0.26,0,1.16,0.08,-0.06,0
Kepler-276 b,Kepler-276,1,3,0,14.12841000,0.00011100,-0.00011100,0,2.870,1.350,-1.350,0,8.60000,,,0,1.05,0.48,-0.48,0,1.04,0.06,-0.07,0
Kepler-276 c,Kepler-276,1,3,0,31.88400000,,,0,2.900,1.270,-0.280,0,16.60000,4.40000,-3.60000,0,1.03,0.45,-0.10,0,1.10,0.22,-0.14,0
Kepler-276 d,Kepler-276,1,3,0,48.64800000,,,0,2.800,1.230,-0.270,0,16.30000,5.00000,-4.30000,0,1.03,0.45,-0.10,0,1.10,0.22,-0.14,0
Kepler-277 b,Kepler-277,1,2,0,17.32400000,,,0,2.920,0.730,-0.630,0,87.30000,41.70000,-39.90000,0,1.69,0.42,-0.36,0,1.12,0.19,-0.11,0
Kepler-277 c,Kepler-277,1,2,0,33.00600000,,,0,3.360,0.830,-0.720,0,64.20000,18.10000,-15.70000,0,1.69,0.42,-0.36,0,1.12,0.19,-0.11,0
Kepler-278 b,Kepler-278,1,2,0,30.16054600,0.00031100,-0.00031100,0,4.070,0.160,-0.160,0,15.60000,,,0,2.94,0.07,-0.07,0,1.08,0.07,-0.07,0
Kepler-278 c,Kepler-278,1,2,0,51.07877500,0.00089000,-0.00089000,0,3.590,0.430,-0.430,0,12.60000,,,0,2.94,0.07,-0.07,0,1.08,0.07,-0.07,0
Kepler-279 b,Kepler-279,1,3,0,12.30968100,0.00005100,-0.00005100,0,3.620,0.710,-0.710,0,12.80000,,,0,1.75,0.32,-0.32,0,1.16,0.13,-0.11,0
Kepler-279 c,Kepler-279,1,3,0,35.73600000,,,0,4.300,1.720,-0.410,0,49.40000,7.20000,-5.90000,0,1.07,0.43,-0.10,0,1.10,0.16,-0.13,0
Kepler-279 d,Kepler-279,1,3,0,54.41400000,,,0,3.100,1.240,-0.300,0,37.50000,5.50000,-4.50000,0,1.07,0.43,-0.10,0,1.10,0.16,-0.13,0
Kepler-28 b,Kepler-28,1,2,0,5.91230000,,,0,3.600,,,0,479.90000,,,1,0.70,,,0,0.75,,,0
Kepler-28 c,Kepler-28,1,2,0,8.98580000,,,0,3.400,,,0,432.23000,,,1,0.70,,,0,0.75,,,0
Kepler-280 b,Kepler-280,1,2,0,2.13954200,0.00000600,-0.00000600,0,1.450,0.700,-0.700,0,2.70000,,,0,0.89,0.43,-0.43,0,0.96,0.05,-0.05,0
Kepler-280 c,Kepler-280,1,2,0,4.80709100,0.00000900,-0.00000900,0,2.010,0.970,-0.970,0,4.70000,,,0,0.89,0.43,-0.43,0,0.96,0.05,-0.05,0
Kepler-281 b,Kepler-281,1,3,0,14.64600800,0.00013900,-0.00013900,0,2.820,1.120,-1.120,0,8.35000,,,0,0.90,0.35,-0.35,0,0.95,0.06,-0.06,0
Kepler-281 c,Kepler-281,1,3,0,36.33737300,0.00011100,-0.00011100,0,5.310,2.060,-2.060,0,24.40000,,,0,0.90,0.35,-0.35,0,0.95,0.06,-0.06,0
Kepler-281 d,Kepler-281,1,3,0,148.27200320,,,0,5.937,,,0,29.50000,,,0,0.88,0.23,-0.08,0,0.98,0.10,-0.11,0
Kepler-282 b,Kepler-282,1,4,0,9.22052400,0.00034100,-0.00034100,0,1.010,0.250,-0.250,0,1.01000,,,0,0.90,0.21,-0.21,0,0.79,0.06,-0.04,0
Kepler-282 c,Kepler-282,1,4,0,13.63872300,0.00049100,-0.00049100,0,1.200,0.290,-0.290,0,1.87000,,,0,0.90,0.21,-0.21,0,0.79,0.06,-0.04,0
Kepler-282 d,Kepler-282,1,4,0,24.80600000,,,0,2.460,1.000,-0.200,0,61.00000,35.90000,-36.10000,0,0.89,0.36,-0.07,0,0.97,0.10,-0.12,0
Kepler-282 e,Kepler-282,1,4,0,44.34700000,,,0,3.100,1.260,-0.250,0,56.20000,16.20000,-16.70000,0,0.89,0.36,-0.07,0,0.97,0.10,-0.12,0
Kepler-283 b,Kepler-283,1,2,0,11.00815100,0.00002900,-0.00002900,0,2.130,0.260,-0.260,0,5.18000,,,0,0.57,0.02,-0.02,0,0.60,0.01,-0.01,0
Kepler-283 c,Kepler-283,1,2,0,92.74371100,0.00141300,-0.00141300,0,1.820,0.120,-0.120,0,3.97000,,,0,0.57,0.02,-0.02,0,0.60,0.01,-0.01,0
Kepler-284 b,Kepler-284,1,2,0,12.69914900,0.00007100,-0.00007100,0,2.240,0.980,-0.980,0,5.65000,,,0,0.81,0.36,-0.36,0,0.92,0.04,-0.04,0
Kepler-284 c,Kepler-284,1,2,0,37.51445600,0.00035000,-0.00035000,0,2.610,1.180,-1.180,0,7.32000,,,0,0.81,0.36,-0.36,0,0.92,0.04,-0.04,0
Kepler-285 b,Kepler-285,1,2,0,2.63386700,0.00001200,-0.00001200,0,1.340,0.580,-0.580,0,2.36000,,,0,0.81,0.35,-0.35,0,0.82,0.06,-0.03,0
Kepler-285 c,Kepler-285,1,2,0,6.18667600,0.00005900,-0.00005900,0,1.120,0.490,-0.490,0,1.46000,,,0,0.81,0.35,-0.35,0,0.82,0.06,-0.03,0
Kepler-286 b,Kepler-286,1,4,0,1.79630200,0.00000900,-0.00000900,0,1.240,0.250,-0.250,0,2.07000,,,0,0.86,0.17,-0.17,0,0.96,0.04,-0.04,0
Kepler-286 c,Kepler-286,1,4,0,3.46809500,0.00002300,-0.00002300,0,1.370,0.270,-0.270,0,2.45000,,,0,0.86,0.17,-0.17,0,0.96,0.04,-0.04,0
Kepler-286 d,Kepler-286,1,4,0,5.91432300,0.00005400,-0.00005400,0,1.330,0.270,-0.270,0,2.33000,,,0,0.86,0.17,-0.17,0,0.96,0.04,-0.04,0
Kepler-286 e,Kepler-286,1,4,0,29.22128900,0.00037000,-0.00037000,0,1.770,0.430,-0.430,0,3.78000,,,0,0.86,0.17,-0.17,0,0.96,0.04,-0.04,0
Kepler-287 b,Kepler-287,1,2,0,20.34219900,0.00008400,-0.00008400,0,2.330,1.060,-1.060,0,6.04000,,,0,1.03,0.47,-0.47,0,0.97,0.04,-0.05,0
Kepler-287 c,Kepler-287,1,2,0,44.85189600,0.00024700,-0.00024700,0,3.260,1.490,-1.490,0,10.70000,,,0,1.03,0.47,-0.47,0,0.97,0.04,-0.05,0
Kepler-288 b,Kepler-288,1,3,0,6.09732600,0.00006400,-0.00006400,0,1.670,0.800,-0.800,0,3.43000,,,0,1.09,0.52,-0.52,0,1.03,0.07,-0.07,0
Kepler-288 c,Kepler-288,1,3,0,19.30577200,0.00013500,-0.00013500,0,2.850,1.360,-1.360,0,8.50000,,,0,1.09,0.52,-0.52,0,1.03,0.07,-0.07,0
Kepler-288 d,Kepler-288,1,3,0,56.63374200,0.00090800,-0.00090800,0,2.670,1.270,-1.270,0,7.61000,,,0,1.09,0.52,-0.52,0,1.03,0.07,-0.07,0
Kepler-289 b,Kepler-289,1,3,0,34.54500000,0.00050000,-0.00050000,0,2.150,0.100,-0.100,0,7.30000,6.80000,-6.80000,0,1.00,0.02,-0.02,0,1.08,0.02,-0.02,0
Kepler-289 c,Kepler-289,1,3,0,125.85180000,0.00760000,-0.00760000,0,11.590,0.190,-0.190,0,132.00000,17.00000,-17.00000,0,1.00,0.02,-0.02,0,1.08,0.02,-0.02,0
Kepler-289 d,Kepler-289,1,3,0,66.06340000,0.01140000,-0.01140000,0,2.680,0.170,-0.170,0,4.00000,0.90000,-0.90000,0,1.00,0.02,-0.02,0,1.08,0.02,-0.02,0
Kepler-29 b,Kepler-29,1,2,0,10.33974000,0.00014000,-0.00015000,0,2.550,0.120,-0.120,0,5.00000,1.50000,-1.30000,0,0.73,0.03,-0.03,0,0.76,0.02,-0.03,0
Kepler-29 c,Kepler-29,1,2,0,13.28613000,0.00026000,-0.00021000,0,2.340,0.120,-0.110,0,4.50000,1.10000,-1.10000,0,0.73,0.03,-0.03,0,0.76,0.02,-0.03,0
Kepler-290 b,Kepler-290,1,2,0,14.58934700,0.00006600,-0.00006600,0,2.250,1.220,-1.220,0,5.69000,,,0,0.74,0.38,-0.38,0,0.80,0.03,-0.03,0
Kepler-290 c,Kepler-290,1,2,0,36.77031000,0.00018300,-0.00018300,0,2.700,1.390,-1.390,0,7.75000,,,0,0.74,0.38,-0.38,0,0.80,0.03,-0.03,0
Kepler-291 b,Kepler-291,1,2,0,3.54651100,0.00001600,-0.00001600,0,2.160,0.940,-0.940,0,5.31000,,,0,1.02,0.44,-0.44,0,0.90,0.06,-0.06,0
Kepler-291 c,Kepler-291,1,2,0,5.70078600,0.00005500,-0.00005500,0,1.880,0.820,-0.820,0,4.19000,,,0,1.02,0.44,-0.44,0,0.90,0.06,-0.06,0
Kepler-292 b,Kepler-292,1,5,0,2.58082700,0.00002000,-0.00002000,0,1.320,0.140,-0.140,0,2.30000,,,0,0.83,0.07,-0.07,0,0.85,0.04,-0.05,0
Kepler-292 c,Kepler-292,1,5,0,3.71533500,0.00003300,-0.00003300,0,1.470,0.150,-0.150,0,2.76000,,,0,0.83,0.07,-0.07,0,0.85,0.04,-0.05,0
Kepler-292 d,Kepler-292,1,5,0,7.05567900,0.00004300,-0.00004300,0,2.230,0.210,-0.210,0,5.60000,,,0,0.83,0.07,-0.07,0,0.85,0.04,-0.05,0
Kepler-292 e,Kepler-292,1,5,0,11.97901000,0.00010100,-0.00010100,0,2.670,0.350,-0.350,0,7.61000,,,0,0.83,0.07,-0.07,0,0.85,0.04,-0.05,0
Kepler-292 f,Kepler-292,1,5,0,20.83423700,0.00018400,-0.00018400,0,2.350,0.220,-0.220,0,6.12000,,,0,0.83,0.07,-0.07,0,0.85,0.04,-0.05,0
Kepler-293 b,Kepler-293,1,2,0,19.25419600,0.00007900,-0.00007900,0,3.070,1.300,-1.300,0,9.64000,,,0,0.96,0.40,-0.40,0,0.94,0.04,-0.04,0
Kepler-293 c,Kepler-293,1,2,0,54.15574300,0.00046600,-0.00046600,0,3.830,1.630,-1.630,0,14.00000,,,0,0.96,0.40,-0.40,0,0.94,0.04,-0.04,0
Kepler-294 b,Kepler-294,1,2,0,3.70121200,0.00002500,-0.00002500,0,1.770,0.830,-0.830,0,3.78000,,,0,0.98,0.46,-0.46,0,0.95,0.04,-0.04,0
Kepler-294 c,Kepler-294,1,2,0,6.62640000,0.00002800,-0.00002800,0,2.710,1.270,-1.270,0,7.80000,,,0,0.98,0.46,-0.46,0,0.95,0.04,-0.04,0
Kepler-295 b,Kepler-295,1,3,0,12.64516400,0.00018100,-0.00018100,0,1.220,0.640,-0.640,0,1.98000,,,0,0.90,0.47,-0.47,0,0.89,0.04,-0.04,0
Kepler-295 c,Kepler-295,1,3,0,21.52625800,0.00033600,-0.00033600,0,1.170,0.620,-0.620,0,1.71000,,,0,0.90,0.47,-0.47,0,0.89,0.04,-0.04,0
Kepler-295 d,Kepler-295,1,3,0,33.88405400,0.00068500,-0.00068500,0,1.360,0.720,-0.720,0,2.42000,,,0,0.90,0.47,-0.47,0,0.89,0.04,-0.04,0
Kepler-296 b,Kepler-296,2,5,0,10.86438400,0.00005100,-0.00004600,0,1.610,0.290,-0.270,0,3.22000,,,0,0.48,0.07,-0.09,0,0.50,0.07,-0.09,0
